phoneno,age,gender,zipcode,calls,sms,mms,charges,coverage,complaint,sim,phone,prepost,churn
1195,3,Male,95051,290,33,7,840,0,1,Single Sim,Andoid,Postpaid,0
1766,3,Male,94306,60,40,15,220,0,1,Single Sim,Andoid,Postpaid,0
9555,1,Female,93108,20,28,3,780,0,4,Single Sim,Andoid,Postpaid,0
9245,2,Male,94305,233,38,11,750,0,3,Single Sim,Andoid,Postpaid,0
3937,1,Female,95060,220,65,40,710,0,3,Single Sim,Andoid,Prepaid,0
3006,3,Female,95616,50,35,11,240,0,1,Single Sim,Andoid,Postpaid,0
5535,1,Female,94998,433,29,5,1120,0,2,Single Sim,Andoid,Postpaid,0
3454,2,Male,90064,280,61,35,530,2,1,Single Sim,Andoid,Postpaid,0
6695,3,Male,94305,50,46,21,410,0,1,Single Sim,Andoid,Prepaid,0
3901,2,Male,91330,50,50,23,250,0,1,Single Sim,Andoid,Postpaid,0
9539,2,Male,90277,250,60,33,420,2,4,Single Sim,Andoid,Postpaid,0
4120,2,Female,94309,100,54,27,510,2,3,Dual Sim,IOS,Postpaid,0
1633,2,Male,92325,30,43,18,190,0,2,Single Sim,Andoid,Postpaid,0
1290,1,Female,93010,0,38,14,900,3,2,Dual Sim,IOS,Postpaid,0
7694,2,Male,92866,140,46,22,890,0,4,Single Sim,Andoid,Postpaid,0
5383,1,Female,92691,50,64,39,220,0,3,Dual Sim,IOS,Postpaid,0
9639,1,Male,94566,150,24,0,1190,0,1,Single Sim,Andoid,Postpaid,0
3847,3,Male,93555,360,39,13,930,0,4,Single Sim,Andoid,Postpaid,1
4002,1,Male,95741,30,34,8,180,0,4,Single Sim,Andoid,Prepaid,0
4299,3,Male,90095,110,65,40,320,2,1,Single Sim,Andoid,Postpaid,0
3467,3,Female,92152,260,38,14,1820,0,3,Single Sim,IOS,Postpaid,1
3639,3,Female,95833,20,62,36,190,0,2,Single Sim,Andoid,Postpaid,0
2270,3,Female,91330,340,59,35,850,0,1,Single Sim,IOS,Prepaid,1
3478,2,Male,92709,140,49,25,900,0,4,Dual Sim,Andoid,Postpaid,0
5709,1,Male,95014,370,57,32,590,2,2,Single Sim,Andoid,Postpaid,0
1144,1,Male,94571,200,64,38,840,0,1,Single Sim,Andoid,Prepaid,0
5410,2,Male,93311,390,47,22,950,0,2,Single Sim,Andoid,Prepaid,1
8950,3,Male,93555,90,30,6,130,0,3,Single Sim,Andoid,Postpaid,0
8654,1,Female,92675,80,42,18,880,0,4,Single Sim,Andoid,Postpaid,0
3498,3,Female,92697,60,53,28,340,0,2,Single Sim,Andoid,Postpaid,0
8415,3,Female,94501,60,50,24,110,0,4,Single Sim,Andoid,Prepaid,0
1392,2,Male,94545,170,62,38,800,0,4,Single Sim,Andoid,Prepaid,0
3741,1,Female,94102,133,34,10,410,0,1,Single Sim,Andoid,Prepaid,0
1096,3,Male,90245,80,47,21,900,0,2,Single Sim,Andoid,Prepaid,0
3748,3,Female,93003,300,62,37,930,0,3,Single Sim,IOS,Postpaid,1
1634,2,Male,94709,190,61,35,810,0,4,Single Sim,Andoid,Prepaid,0
9754,1,Male,94015,280,59,34,600,0,2,Single Sim,Andoid,Postpaid,0
2400,2,Female,92612,60,47,21,390,0,3,Single Sim,Andoid,Postpaid,0
7712,2,Male,92507,70,65,39,220,0,3,Single Sim,Andoid,Prepaid,0
8778,1,Male,95827,80,56,32,320,1,2,Dual Sim,Andoid,Postpaid,0
3081,3,Male,92130,120,56,32,280,0,1,Single Sim,Andoid,Postpaid,0
3423,2,Female,91745,100,31,7,350,0,2,Single Sim,Andoid,Prepaid,0
5670,3,Female,94555,750,61,31,1540,4,3,Single Sim,IOS,Postpaid,1
8969,1,Male,91605,760,42,18,1890,0,2,Single Sim,Andoid,Postpaid,0
3866,3,Male,94618,190,44,19,400,1,4,Single Sim,Andoid,Prepaid,0
8611,2,Male,94304,170,47,21,880,0,2,Single Sim,Andoid,Postpaid,0
2975,1,Male,91320,60,30,6,1240,0,2,Single Sim,Andoid,Postpaid,0
4609,3,Male,91304,30,62,38,230,0,2,Single Sim,Andoid,Prepaid,0
4937,1,Female,94720,70,56,32,230,0,4,Single Sim,Andoid,Postpaid,0
8117,1,Female,93106,200,25,-1,1390,0,2,Single Sim,Andoid,Prepaid,0
5989,1,Male,91614,270,53,28,1730,5,4,Single Sim,Andoid,Postpaid,1
1076,3,Male,92009,130,26,0,420,2,4,Single Sim,Andoid,Postpaid,0
1877,1,Female,94301,290,59,35,1610,2,1,Single Sim,Andoid,Prepaid,0
2633,2,Male,95020,70,62,36,280,0,3,Single Sim,Andoid,Postpaid,0
9148,3,Female,93943,520,58,32,1910,2,4,Single Sim,Andoid,Prepaid,1
4020,1,Female,90638,30,40,14,420,2,2,Single Sim,Andoid,Prepaid,0
6098,3,Male,94234,400,35,5,810,0,4,Single Sim,Andoid,Postpaid,0
4708,1,Male,90089,70,51,25,1750,4,3,Single Sim,Andoid,Prepaid,1
7081,1,Male,94720,10,41,15,820,0,3,Single Sim,Andoid,Postpaid,0
4533,3,Female,94114,180,51,27,530,0,1,Single Sim,Andoid,Prepaid,0
5634,1,Male,92038,550,27,1,1420,0,3,Single Sim,Andoid,Prepaid,1
3033,3,Male,93727,190,46,21,420,0,4,Single Sim,Andoid,Postpaid,0
1055,1,Male,94117,290,46,20,640,2,4,Single Sim,Andoid,Prepaid,0
9630,1,Male,94301,130,31,5,900,0,2,Dual Sim,Andoid,Postpaid,0
5940,2,Male,92354,80,58,32,440,0,1,Single Sim,Andoid,Prepaid,0
5757,3,Male,91320,30,42,18,290,0,1,Single Sim,Andoid,Postpaid,0
2462,1,Female,94301,160,59,35,930,0,2,Single Sim,Andoid,Prepaid,0
1783,3,Male,93117,140,54,24,690,2,3,Single Sim,Andoid,Postpaid,0
6014,2,Female,94022,170,35,11,820,0,2,Single Sim,Andoid,Postpaid,0
5394,3,Male,93955,650,34,9,1800,0,2,Single Sim,IOS,Postpaid,1
3231,3,Male,93117,70,46,21,130,0,2,Single Sim,Andoid,Postpaid,0
6713,1,Male,91335,0,52,28,720,2,1,Single Sim,Andoid,Prepaid,0
6882,1,Male,91367,170,55,30,540,0,3,Single Sim,Andoid,Postpaid,0
9060,1,Female,92152,460,34,9,1040,0,1,Single Sim,Andoid,Postpaid,0
4288,2,Male,90266,190,57,32,440,2,2,Single Sim,Andoid,Prepaid,0
5880,1,Female,95060,20,45,19,400,0,1,Dual Sim,IOS,Postpaid,0
8682,1,Female,92612,450,29,3,1900,3,2,Single Sim,Andoid,Postpaid,0
5424,1,Female,94588,260,49,23,640,0,4,Single Sim,Andoid,Postpaid,0
2472,2,Male,90266,30,36,11,90,1,2,Dual Sim,Andoid,Prepaid,0
1503,2,Male,94720,70,57,31,380,0,4,Single Sim,Andoid,Postpaid,0
6268,3,Male,94303,260,25,0,720,0,3,Single Sim,Andoid,Postpaid,0
1621,1,Male,94114,520,43,17,820,1,1,Single Sim,Andoid,Postpaid,0
4236,3,Male,90049,160,27,2,480,2,2,Dual Sim,Andoid,Postpaid,0
5025,3,Male,94122,260,54,28,820,3,4,Single Sim,Andoid,Prepaid,0
1986,2,Male,94590,100,53,26,140,1,2,Single Sim,Andoid,Prepaid,0
1870,1,Female,93105,290,55,29,1620,0,1,Single Sim,Andoid,Postpaid,0
5249,1,Male,94608,170,43,19,540,0,2,Single Sim,Andoid,Postpaid,0
4489,1,Male,94720,0,35,11,900,0,2,Single Sim,Andoid,Prepaid,0
3309,1,Male,94116,170,59,34,640,0,4,Single Sim,Andoid,Prepaid,0
4762,3,Female,93460,210,42,18,650,0,3,Single Sim,Andoid,Postpaid,0
1937,1,Male,91320,630,51,25,1130,0,2,Single Sim,Andoid,Prepaid,0
1927,3,Male,90740,210,57,32,380,0,2,Single Sim,Andoid,Prepaid,0
5847,3,Male,92037,150,39,15,650,0,1,Single Sim,Andoid,Prepaid,0
8747,3,Male,91330,150,53,27,390,0,4,Single Sim,Andoid,Postpaid,0
9129,1,Female,93023,670,31,6,1740,0,2,Single Sim,Andoid,Postpaid,0
9843,3,Male,91040,175,33,3,590,0,2,Single Sim,Andoid,Postpaid,0
1813,1,Male,95053,170,38,14,430,0,2,Single Sim,Andoid,Postpaid,0
7550,3,Female,94108,10,47,21,240,0,2,Single Sim,Andoid,Prepaid,0
9949,2,Male,94402,0,63,39,500,2,1,Single Sim,Andoid,Prepaid,0
7932,3,Male,94305,370,44,19,680,0,1,Single Sim,Andoid,Postpaid,0
1564,3,Male,94122,200,61,37,610,0,3,Single Sim,Andoid,Postpaid,0
3008,2,Male,94025,50,52,28,210,0,4,Single Sim,Andoid,Postpaid,0
1241,2,Male,95035,50,59,34,210,0,2,Single Sim,Andoid,Postpaid,0
2912,1,Male,94596,130,56,32,310,0,4,Single Sim,Andoid,Prepaid,0
2623,1,Male,94720,70,58,33,700,0,4,Dual Sim,Andoid,Prepaid,0
6088,2,Female,94304,100,30,6,250,2,3,Single Sim,Andoid,Prepaid,0
7598,3,Male,92521,100,42,17,780,0,1,Single Sim,Andoid,Postpaid,0
2220,1,Male,92120,20,51,27,190,0,1,Single Sim,Andoid,Prepaid,0
8790,3,Male,94608,30,60,35,230,0,1,Single Sim,Andoid,Postpaid,0
9007,1,Male,90601,80,30,4,400,0,4,Single Sim,Andoid,Postpaid,0
2200,3,Male,92220,30,49,23,220,0,1,Single Sim,Andoid,Prepaid,0
5898,2,Male,92093,180,26,0,710,0,4,Dual Sim,Andoid,Postpaid,0
6349,2,Male,91320,360,36,12,580,0,1,Single Sim,Andoid,Prepaid,0
7975,1,Male,90036,220,65,40,750,0,3,Single Sim,Andoid,Postpaid,0
7162,2,Female,90068,200,27,0,400,2,1,Single Sim,Andoid,Prepaid,0
3646,3,Female,92521,150,60,35,1550,0,1,Single Sim,Andoid,Prepaid,1
9483,2,Male,90036,220,32,6,830,0,4,Single Sim,Andoid,Prepaid,0
7613,1,Male,94302,110,46,20,990,0,3,Single Sim,Andoid,Prepaid,0
7447,2,Male,94124,0,60,36,590,0,1,Dual Sim,Andoid,Prepaid,0
2192,2,Male,94609,240,28,2,530,0,3,Single Sim,Andoid,Postpaid,0
2757,1,Male,93106,20,50,26,110,0,4,Dual Sim,Andoid,Prepaid,0
8731,3,Male,94583,420,52,28,1790,0,4,Single Sim,Andoid,Prepaid,1
9701,3,Male,94801,175,29,-1,710,0,2,Single Sim,Andoid,Prepaid,0
4705,3,Male,94234,210,30,4,850,0,4,Single Sim,Andoid,Postpaid,0
6223,3,Male,92717,210,42,18,490,0,3,Dual Sim,Andoid,Postpaid,0
9208,1,Female,94025,130,32,6,1220,0,2,Single Sim,Andoid,Postpaid,0
9856,1,Male,94539,330,40,15,1710,0,2,Single Sim,Andoid,Postpaid,0
4565,2,Male,93111,220,49,24,1380,0,2,Single Sim,Andoid,Postpaid,1
8679,3,Male,95616,40,53,23,80,0,4,Dual Sim,Andoid,Postpaid,0
5823,1,Male,94105,40,42,17,590,0,4,Single Sim,Andoid,Postpaid,0
9288,1,Male,90740,280,38,14,490,0,3,Single Sim,Andoid,Prepaid,0
3423,1,Male,95670,200,60,34,920,0,2,Single Sim,Andoid,Prepaid,0
6183,1,Male,90032,0,27,3,750,0,4,Single Sim,Andoid,Prepaid,0
7187,2,Female,92831,280,61,35,600,0,1,Single Sim,Andoid,Postpaid,0
6080,2,Male,90254,170,27,2,410,0,2,Single Sim,Andoid,Postpaid,0
5934,2,Female,93460,60,45,21,400,0,3,Single Sim,Andoid,Postpaid,0
6950,1,Female,94305,40,41,16,810,2,2,Single Sim,Andoid,Postpaid,0
8358,3,Female,94143,80,44,20,520,2,1,Single Sim,Andoid,Prepaid,0
3286,1,Male,95616,100,38,14,250,0,4,Single Sim,Andoid,Prepaid,0
8149,1,Male,91801,340,39,15,1390,4,1,Single Sim,Andoid,Postpaid,0
5718,2,Male,93106,120,48,22,540,0,1,Single Sim,Andoid,Prepaid,0
1213,1,Female,94123,290,47,22,810,0,1,Single Sim,Andoid,Prepaid,0
5904,1,Female,94025,220,64,39,730,0,3,Dual Sim,Andoid,Prepaid,0
9707,3,Female,93107,100,27,0,300,0,4,Single Sim,Andoid,Postpaid,0
6314,1,Male,95617,240,66,41,590,0,3,Single Sim,Andoid,Prepaid,0
3015,1,Male,95351,150,43,17,210,0,3,Single Sim,Andoid,Prepaid,0
3907,2,Male,95014,70,34,9,650,2,3,Single Sim,Andoid,Postpaid,0
4913,2,Male,93118,110,28,2,410,2,3,Single Sim,Andoid,Postpaid,0
2548,3,Male,92126,10,52,28,520,2,4,Single Sim,Andoid,Prepaid,0
6476,2,Male,94131,110,45,20,840,2,4,Single Sim,Andoid,Postpaid,0
9036,1,Male,90065,720,24,-2,1350,0,2,Single Sim,Andoid,Postpaid,0
2662,3,Male,92037,20,39,14,180,0,4,Dual Sim,Andoid,Prepaid,0
6393,1,Female,93561,70,40,16,340,0,1,Single Sim,Andoid,Postpaid,0
8134,3,Male,92624,180,30,5,850,0,4,Single Sim,Andoid,Postpaid,0
9500,3,Male,94080,140,49,23,230,0,1,Single Sim,Andoid,Prepaid,0
6783,2,Female,91711,280,53,27,650,0,4,Single Sim,Andoid,Prepaid,0
7848,1,Male,90089,290,56,30,1950,0,1,Single Sim,Andoid,Prepaid,0
5329,1,Male,93460,260,50,24,400,1,4,Single Sim,Andoid,Postpaid,0
4984,3,Male,90064,20,53,29,1410,0,2,Single Sim,Andoid,Prepaid,1
1288,2,Female,94104,70,60,34,950,4,2,Single Sim,Andoid,Postpaid,0
9459,2,Male,90095,130,58,33,230,2,3,Single Sim,Andoid,Prepaid,0
3476,2,Female,95758,180,43,19,820,0,2,Single Sim,Andoid,Postpaid,0
9256,3,Male,93555,190,46,21,530,0,4,Single Sim,Andoid,Prepaid,0
9541,1,Female,91320,40,29,3,100,1,4,Single Sim,Andoid,Postpaid,0
6741,2,Male,91910,190,56,30,750,2,1,Single Sim,Andoid,Postpaid,0
5886,2,Male,94534,40,48,23,230,2,4,Single Sim,Andoid,Prepaid,0
1051,1,Male,90266,260,61,36,1330,0,1,Single Sim,Andoid,Postpaid,0
8282,1,Female,94720,340,41,17,1290,0,1,Single Sim,Andoid,Prepaid,0
3798,2,Male,92154,10,35,11,850,2,4,Single Sim,Andoid,Prepaid,0
3627,1,Male,95929,280,48,23,1680,4,0,Single Sim,Andoid,Postpaid,0
3661,3,Male,92691,200,43,19,830,0,4,Single Sim,Andoid,Postpaid,0
6467,2,Male,93943,110,37,12,520,0,2,Single Sim,Andoid,Postpaid,0
2400,1,Female,95819,60,47,22,1140,0,0,Dual Sim,IOS,Postpaid,0
5797,3,Male,95827,290,29,3,810,0,1,Single Sim,Andoid,Prepaid,0
2081,2,Male,94015,150,63,38,320,0,1,Single Sim,Andoid,Prepaid,0
3222,3,Male,94118,210,43,19,630,0,3,Single Sim,Andoid,Prepaid,0
9705,3,Male,90024,160,57,32,700,0,3,Single Sim,Andoid,Prepaid,0
2052,1,Male,94720,30,55,31,200,0,2,Single Sim,Andoid,Postpaid,0
2498,1,Female,91367,330,47,23,1380,0,2,Single Sim,Andoid,Postpaid,0
9724,2,Male,94305,160,58,34,630,0,4,Single Sim,Andoid,Prepaid,0
3116,3,Male,95814,130,53,28,850,2,1,Single Sim,Andoid,Postpaid,0
6538,2,Female,96008,650,59,35,1800,0,2,Dual Sim,IOS,Postpaid,1
5759,3,Male,95747,200,46,22,800,0,4,Single Sim,Andoid,Postpaid,0
3875,3,Male,93106,70,41,15,530,0,1,Single Sim,Andoid,Postpaid,0
8978,2,Male,92009,170,46,20,720,1,2,Single Sim,Andoid,Postpaid,0
2091,1,Female,95841,590,44,18,1230,0,3,Single Sim,IOS,Postpaid,1
3001,3,Male,91361,80,44,18,910,0,2,Single Sim,Andoid,Postpaid,0
3766,1,Male,94608,680,50,26,1480,0,2,Single Sim,Andoid,Postpaid,0
3265,3,Male,94305,130,51,25,1630,0,2,Single Sim,Andoid,Postpaid,1
1875,3,Female,90291,10,55,30,280,2,4,Single Sim,Andoid,Postpaid,0
3505,1,Male,92780,860,37,12,1930,0,1,Single Sim,Andoid,Prepaid,0
7185,3,Male,94545,90,34,10,220,0,3,Single Sim,Andoid,Postpaid,0
1665,1,Female,92780,70,59,34,740,0,4,Single Sim,Andoid,Postpaid,0
5971,3,Female,94305,190,45,20,700,0,4,Single Sim,Andoid,Postpaid,0
9976,2,Female,95054,10,30,4,110,0,1,Single Sim,Andoid,Postpaid,0
5298,2,Male,94703,260,32,8,610,0,3,Single Sim,Andoid,Prepaid,0
5065,1,Female,94704,80,61,37,410,0,1,Single Sim,Andoid,Postpaid,0
3117,2,Male,94110,190,54,28,1080,0,4,Single Sim,Andoid,Postpaid,1
9569,3,Female,90058,110,35,10,230,0,4,Single Sim,Andoid,Prepaid,0
1731,3,Male,91768,380,63,38,1350,2,2,Single Sim,Andoid,Prepaid,1
7012,3,Male,95133,70,66,40,300,1,2,Single Sim,Andoid,Prepaid,0
4839,2,Male,94025,350,48,24,1440,0,4,Single Sim,Andoid,Prepaid,1
2477,1,Male,95020,40,60,34,1390,0,4,Single Sim,Andoid,Postpaid,1
4871,3,Male,90059,270,41,17,1430,3,2,Single Sim,Andoid,Postpaid,1
1384,1,Female,93561,120,31,7,440,0,1,Single Sim,Andoid,Postpaid,0
1814,2,Male,94521,250,58,31,490,0,4,Single Sim,Andoid,Postpaid,0
4408,2,Male,90041,10,67,42,750,2,4,Single Sim,Andoid,Postpaid,0
9177,1,Male,93943,30,35,9,430,0,2,Single Sim,Andoid,Postpaid,0
9904,3,Male,91335,50,40,14,590,0,3,Single Sim,Andoid,Postpaid,0
1918,1,Female,93955,490,42,17,1540,0,3,Single Sim,IOS,Postpaid,1
8966,3,Female,95131,70,44,18,750,0,1,Single Sim,Andoid,Prepaid,0
6238,2,Female,93106,260,47,23,750,0,1,Single Sim,Andoid,Prepaid,0
8292,1,Male,91311,160,59,35,880,3,2,Single Sim,Andoid,Prepaid,0
3939,3,Male,94122,340,29,3,910,0,1,Single Sim,Andoid,Prepaid,1
3831,3,Female,92008,67,36,6,110,0,1,Dual Sim,IOS,Postpaid,0
5197,3,Male,90024,40,47,22,220,0,1,Single Sim,Andoid,Postpaid,0
4597,3,Female,92691,80,55,29,490,3,2,Single Sim,Andoid,Prepaid,0
3767,1,Male,94542,350,41,17,1400,4,1,Single Sim,Andoid,Prepaid,0
5844,2,Male,90277,240,51,25,990,0,2,Single Sim,Andoid,Prepaid,0
3289,1,Male,91950,250,26,2,820,2,2,Single Sim,Andoid,Prepaid,0
7969,1,Female,90005,100,33,9,100,1,4,Single Sim,Andoid,Prepaid,0
3612,2,Female,94305,220,30,5,1090,2,4,Single Sim,Andoid,Prepaid,0
6365,3,Male,90041,130,30,4,450,0,4,Single Sim,Andoid,Prepaid,0
8720,2,Male,91116,170,45,19,930,0,2,Single Sim,Andoid,Prepaid,0
9171,2,Male,95814,390,40,16,890,3,3,Dual Sim,IOS,Postpaid,1
6154,2,Male,91711,100,42,15,390,2,3,Single Sim,Andoid,Prepaid,0
5786,1,Male,91768,20,50,26,210,1,1,Single Sim,Andoid,Postpaid,0
9141,1,Male,95008,20,62,37,310,0,3,Single Sim,Andoid,Postpaid,0
9446,3,Male,95819,50,63,37,310,0,1,Single Sim,Andoid,Postpaid,0
7660,2,Male,95054,220,43,19,520,0,4,Single Sim,Andoid,Prepaid,0
1659,3,Male,95814,90,49,25,130,0,1,Single Sim,Andoid,Postpaid,0
4920,3,Male,90840,40,51,25,210,1,2,Dual Sim,Andoid,Postpaid,0
3474,1,Male,96003,170,61,36,500,2,4,Single Sim,Andoid,Postpaid,0
8871,3,Female,90630,20,43,19,810,0,4,Single Sim,Andoid,Prepaid,0
3650,1,Female,94035,190,43,19,740,0,4,Single Sim,Andoid,Prepaid,0
9738,1,Male,93109,50,61,36,890,0,3,Single Sim,Andoid,Postpaid,0
2721,2,Male,95064,90,35,9,820,0,3,Single Sim,Andoid,Postpaid,0
5723,2,Male,93106,190,59,33,880,0,4,Single Sim,Andoid,Prepaid,0
3643,3,Male,91711,210,40,16,610,0,3,Single Sim,Andoid,Prepaid,0
9997,1,Male,95133,390,61,36,1390,0,2,Single Sim,Andoid,Prepaid,0
2195,2,Male,93711,130,48,23,290,0,1,Single Sim,Andoid,Prepaid,0
3585,1,Female,93305,210,37,11,510,0,3,Single Sim,Andoid,Postpaid,0
1878,3,Male,95064,180,56,32,580,3,1,Single Sim,Andoid,Postpaid,0
8741,3,Male,91125,140,35,9,210,2,2,Single Sim,Andoid,Postpaid,0
4712,2,Male,95819,167,35,8,430,0,2,Single Sim,Andoid,Prepaid,0
1644,2,Male,94301,180,40,16,1040,0,2,Single Sim,Andoid,Prepaid,0
3898,2,Male,94109,50,50,23,90,1,1,Single Sim,Andoid,Postpaid,0
7478,2,Male,91125,190,49,25,390,0,3,Single Sim,Andoid,Prepaid,0
5135,1,Female,94303,270,46,22,890,0,1,Dual Sim,IOS,Postpaid,0
7307,3,Male,94028,30,64,40,210,0,2,Single Sim,Andoid,Prepaid,0
5871,3,Male,90059,310,60,35,1730,0,3,Single Sim,Andoid,Postpaid,1
9613,3,Female,95051,30,45,21,290,2,1,Single Sim,Andoid,Postpaid,0
3029,2,Female,94005,20,52,27,430,0,4,Single Sim,Andoid,Prepaid,0
6468,2,Male,90066,40,58,34,300,0,3,Single Sim,Andoid,Prepaid,0
2712,3,Male,94806,10,54,30,390,0,4,Dual Sim,Andoid,Postpaid,0
3141,3,Male,90028,40,48,22,830,3,2,Single Sim,Andoid,Postpaid,0
8395,2,Male,93106,70,51,25,580,3,3,Single Sim,Andoid,Prepaid,0
9710,2,Female,94709,50,53,26,80,0,1,Single Sim,Andoid,Prepaid,0
6308,3,Female,95929,100,57,27,390,0,3,Dual Sim,Andoid,Prepaid,0
5840,1,Male,91902,880,43,18,2040,0,2,Single Sim,Andoid,Postpaid,0
2876,1,Male,94591,180,37,13,450,0,1,Single Sim,Andoid,Prepaid,0
8787,1,Male,90277,380,32,7,1110,0,1,Dual Sim,Andoid,Prepaid,0
8290,2,Male,95060,200,34,10,830,2,2,Single Sim,Andoid,Prepaid,0
8839,3,Male,94596,300,54,24,830,0,1,Single Sim,Andoid,Prepaid,0
2296,1,Female,92093,280,62,36,1150,3,2,Single Sim,Andoid,Postpaid,0
6634,3,Male,93106,180,56,32,600,3,1,Single Sim,Andoid,Postpaid,0
6939,1,Male,94116,180,39,15,530,0,1,Single Sim,Andoid,Prepaid,0
9363,1,Male,95929,330,32,7,1340,0,2,Single Sim,Andoid,Postpaid,0
4624,3,Male,93555,80,50,24,910,0,1,Single Sim,Andoid,Postpaid,0
1660,1,Male,92173,20,27,1,910,0,2,Single Sim,Andoid,Postpaid,0
6789,1,Female,91342,390,37,12,1280,0,2,Single Sim,Andoid,Postpaid,0
4201,1,Male,90401,440,60,34,780,0,3,Dual Sim,Andoid,Prepaid,0
4507,1,Male,92093,760,43,19,1610,5,2,Single Sim,Andoid,Postpaid,0
2125,3,Male,92182,220,62,36,600,0,3,Single Sim,Andoid,Postpaid,0
4651,1,Male,95064,410,39,14,1610,6,1,Dual Sim,Andoid,Prepaid,0
9812,2,Female,95054,200,34,9,400,0,4,Single Sim,Andoid,Postpaid,0
5680,2,Male,94720,20,46,21,680,0,1,Single Sim,Andoid,Postpaid,0
9746,1,Male,94550,70,46,22,740,0,3,Single Sim,Andoid,Postpaid,0
9587,2,Male,92121,200,51,26,550,1,3,Single Sim,Andoid,Postpaid,0
4387,1,Female,90630,350,44,20,1450,0,1,Single Sim,Andoid,Prepaid,0
5811,2,Male,94920,150,60,35,240,0,1,Single Sim,Andoid,Prepaid,0
1605,2,Male,90210,80,65,39,100,0,1,Single Sim,Andoid,Postpaid,0
7434,1,Male,90720,390,58,33,1380,0,2,Dual Sim,Andoid,Postpaid,0
1191,3,Male,91942,210,37,12,630,0,4,Single Sim,Andoid,Postpaid,0
1366,3,Female,90041,10,52,28,540,0,4,Single Sim,Andoid,Prepaid,0
8948,3,Male,95064,90,42,16,620,0,3,Single Sim,Andoid,Postpaid,0
1692,3,Male,91107,10,54,29,810,0,1,Single Sim,Andoid,Prepaid,0
6466,2,Female,90601,300,54,28,610,0,3,Single Sim,Andoid,Postpaid,0
8984,3,Male,91711,160,51,27,680,0,1,Single Sim,Andoid,Postpaid,0
2744,1,Male,90095,280,59,35,780,0,2,Single Sim,Andoid,Postpaid,0
7797,1,Male,91311,760,41,17,1650,2,2,Single Sim,Andoid,Prepaid,0
9167,2,Female,95762,220,43,17,480,0,3,Single Sim,Andoid,Prepaid,0
6762,2,Male,92660,720,52,26,1550,0,3,Single Sim,Andoid,Postpaid,1
8328,3,Female,94920,370,52,26,1580,3,2,Single Sim,Andoid,Prepaid,1
8882,1,Male,94105,140,57,31,520,0,1,Single Sim,Andoid,Postpaid,0
1013,1,Male,92507,80,53,28,180,0,4,Single Sim,Andoid,Prepaid,0
2011,1,Male,92093,170,58,33,420,0,4,Single Sim,Andoid,Prepaid,0
4426,3,Male,94542,20,59,33,180,0,2,Single Sim,Andoid,Prepaid,0
9987,1,Female,94304,30,57,31,400,0,2,Dual Sim,IOS,Postpaid,0
1968,2,Male,93943,60,27,2,440,0,4,Dual Sim,IOS,Postpaid,0
2829,1,Female,94015,20,42,16,110,1,1,Single Sim,Andoid,Prepaid,0
6958,2,Male,91902,570,52,26,1940,0,2,Single Sim,Andoid,Postpaid,1
1212,2,Male,95616,240,49,23,1080,0,2,Single Sim,Andoid,Postpaid,0
1942,2,Male,92518,50,47,23,120,0,4,Single Sim,Andoid,Prepaid,0
1764,1,Female,93117,150,45,19,190,1,3,Single Sim,Andoid,Postpaid,0
4796,1,Male,92507,633,25,1,1500,0,1,Single Sim,Andoid,Prepaid,0
8611,3,Male,92647,190,47,22,890,0,4,Single Sim,Andoid,Postpaid,0
5672,3,Female,95812,380,44,19,830,0,2,Dual Sim,Andoid,Prepaid,0
1833,2,Male,91380,200,30,3,790,0,4,Single Sim,Andoid,Postpaid,0
3577,2,Male,95616,340,63,38,1020,0,4,Single Sim,Andoid,Prepaid,0
8162,1,Female,92717,730,50,24,1550,0,1,Single Sim,Andoid,Postpaid,0
5811,1,Male,92612,350,40,16,1380,0,1,Single Sim,Andoid,Postpaid,0
6572,1,Female,92028,170,56,31,510,0,3,Single Sim,Andoid,Postpaid,0
2864,2,Female,94608,180,39,15,800,1,2,Single Sim,Andoid,Postpaid,0
9834,1,Female,95136,330,42,18,1350,0,2,Dual Sim,IOS,Postpaid,0
8814,2,Female,94949,150,28,1,340,2,4,Single Sim,Andoid,Prepaid,0
9407,3,Male,92093,633,26,0,1950,0,3,Dual Sim,IOS,Postpaid,1
7356,3,Female,91320,220,58,32,620,3,3,Single Sim,IOS,Postpaid,0
3639,1,Male,94305,330,38,13,1730,3,2,Single Sim,Andoid,Prepaid,0
1642,1,Male,93555,720,23,-3,1490,0,2,Single Sim,Andoid,Postpaid,0
2510,1,Female,93955,20,53,29,200,2,1,Single Sim,Andoid,Postpaid,0
7030,1,Female,95207,250,54,28,420,0,4,Single Sim,Andoid,Postpaid,0
4040,3,Female,94010,60,42,17,280,0,1,Single Sim,Andoid,Prepaid,0
8203,2,Male,90254,190,54,28,950,0,1,Single Sim,Andoid,Postpaid,0
8448,3,Male,94596,0,66,42,950,0,2,Single Sim,Andoid,Postpaid,0
6773,1,Male,90034,10,46,21,340,2,1,Single Sim,Andoid,Postpaid,0
9226,3,Male,94131,430,63,37,1910,3,2,Single Sim,Andoid,Prepaid,1
1916,1,Female,90034,150,63,38,410,2,2,Single Sim,Andoid,Postpaid,0
1338,1,Male,92110,740,58,34,1500,5,1,Single Sim,Andoid,Postpaid,0
3147,3,Male,91360,0,65,41,910,2,2,Single Sim,Andoid,Prepaid,0
